repeat,fold,model_family,mode,supervision_mode,affinity_weight,target_policy,latent_dim,hidden_dim,num_layers,n_train_graphs,n_val_graphs,n_test_graphs,best_epoch,best_val_recon,best_val_objective,ridge_alpha,train_rmse,val_rmse,test_rmse,train_r2,val_r2,test_r2,train_pearson_r,val_pearson_r,test_pearson_r,test_train_rmse_gap,train_val_rmse_gap,head_train_rmse,head_val_rmse,head_test_rmse,head_train_r2,head_val_r2,head_test_r2,train_summary_json,ridge_summary_json,fold_records_path,tag
1,3,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,216,287,120,0.3439441102522391,0.3439441102522391,100.0,2.7023633856507976,2.274886554203859,2.7500647408945773,0.0033844608651145,-0.0166817214388785,0.0012763076405486,0.0587334727540171,-0.1116158973185007,0.0435099788817154,0.0477013552437797,-0.4274768314469384,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_03/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_03/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
1,4,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,216,287,116,0.3893568449550205,0.3893568449550205,0.3,2.555421868274779,2.637143745061586,2.8653603160792445,0.023171031190896,0.0013201758130454,-0.000610342824207,0.1596995658470655,0.1236811375660866,0.0593508553519746,0.3099384478044653,0.081721876786807,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_04/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_04/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
1,5,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,216,287,115,0.3546341171971074,0.3546341171971074,100.0,2.683841414075695,2.62481012057028,2.5666741280353387,0.0015574269764504,0.0004632119033255,-0.0023520653932114,0.0398870740011436,0.0247092262826681,0.0280744783855326,-0.1171672860403565,-0.0590312935054155,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_05/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_05/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_01/fold_05/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
2,1,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,215,288,113,0.3621718911237495,0.3621718911237495,10.0,2.667430532413936,2.666383923083023,2.587170855322406,0.0043428401038286,-0.0050893950462731,-0.0036456057395806,0.0669228438262308,-0.0026138973038528,0.0057387490540756,-0.0802596770915293,-0.0010466093309124,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_01/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_01/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_01/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
2,2,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,215,288,118,0.4005206823348999,0.4005206823348999,100.0,2.605133625125524,2.624868745580049,2.8180463047547986,0.0005231340847102,-0.0046998753258282,-0.0014189560544237,0.0238570195046412,0.0733387225308143,0.0724631228123699,0.2129126796292744,0.0197351204545248,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_02/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_02/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_02/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
2,3,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,216,287,120,0.3587829956301936,0.3587829956301936,0.3,2.5988462700093664,2.781125746742376,2.645489001587688,0.0147508885255959,0.0068446878888172,0.0067628633347511,0.1244104099562441,0.0835029082043266,0.1349740727769114,0.0466427315783217,0.1822794767330089,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_03/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_03/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
2,4,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,216,287,117,0.3749576486923076,0.3749576486923076,1.0,2.59752963006784,2.774467239683156,2.681275780776382,0.0095380179860155,-0.0008355842723588,0.0128261167679376,0.115465659986466,0.0243563833516365,0.1508983679786374,0.0837461507085421,0.1769376096153161,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_04/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_04/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
2,5,vae_ridge,SD,unsupervised,0.0,sd_dynamic_all,8.0,128,3,934,216,287,118,0.3706601560115814,0.3706601560115814,0.3,2.7147104198029965,2.4917702400347355,2.470831893358597,0.011795938789937,0.0035321519162242,0.0070661553092996,0.1131664887086892,0.150986411992235,0.142732479728359,-0.2438785264443996,-0.222940179768261,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_05/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_05/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_dynamic_all_z8/repeat_02/fold_05/graph_records_fold.pt,full_SD_unsup_sd_dynamic_all_z8
1,1,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,215,288,120,0.452025144044743,0.452025144044743,0.3,2.588196639320218,2.8231899386619728,2.588994370517294,0.0326606025824545,-0.0008868838809426,-0.0024212230018834,0.1898117062413531,0.0633611914595677,0.0644964984957176,0.0007977311970766,0.2349932993417547,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_01/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_01/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_01/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
1,2,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,215,288,120,0.4716534739316896,0.4716534739316896,100.0,2.70209932600674,2.661898342470699,2.477027692085196,0.0014730678092885,-0.0041352112819139,-0.009961025520212,0.0405732909393998,-0.0582486290090763,0.1012496740212138,-0.2250716339215439,-0.040200983536041,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_02/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_02/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_02/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
1,3,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,216,287,120,0.4431709834822901,0.4431709834822901,3.0,2.6916316232220217,2.2842415259300477,2.7501820092689626,0.011284363680881,-0.0250606753258402,0.00119113059056,0.1179494190007597,-0.1096002531541587,0.0476171405563609,0.0585503860469409,-0.4073900972919744,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_03/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_03/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
1,4,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,216,287,117,0.4747592453603391,0.4747592453603391,100.0,2.5846426381607777,2.6490468639556792,2.866161590865773,0.0007035938028387,-0.0077155337060408,-0.0011700462148933,0.0273183613093694,0.0855555066230782,0.0368324993111076,0.2815189527049955,0.0644042257949015,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_04/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_04/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
1,5,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,216,287,119,0.449696715231295,0.449696715231295,100.0,2.683912245795496,2.6257260135722102,2.5670415121554515,0.0015047246539993,-0.0002344602540693,-0.0026390317691931,0.0398347996359629,0.0125089441341225,0.0232784470616028,-0.1168707336400443,-0.0581862322232855,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_05/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_05/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_01/fold_05/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
2,1,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,215,288,117,0.4627501740012057,0.4627501740012057,0.3,2.626205670563817,2.672519665305191,2.5890448249638696,0.0348805795956232,-0.0097204348131956,-0.0051000767916402,0.2013389334359407,0.0346421211170228,0.0523436038808443,-0.0371608455999479,0.0463139947413733,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_01/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_01/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_01/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
2,2,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,215,288,120,0.4820844264917595,0.4820844264917595,0.3,2.548235175244849,2.6003345125395745,2.8420410923290693,0.0437052974399125,0.0139938923059234,-0.0185451005825958,0.2153164998941596,0.1399267760400113,0.0303457424237265,0.2938059170842204,0.0520993372947256,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_02/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_02/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_02/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
2,3,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,216,287,115,0.4570878898655927,0.4570878898655927,0.1,2.5620015657501,2.777554977233979,2.671777752201752,0.0424892625853253,0.0093933335885979,-0.0130752068973041,0.2080713416732459,0.1264224067700051,0.0820182286749095,0.1097761864516519,0.2155534114838793,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_03/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_03/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
2,4,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,216,287,117,0.470019969675276,0.470019969675276,0.3,2.5783494188253324,2.768662749297029,2.701807991812832,0.0241111968331761,0.003347751219643,-0.0023505900408593,0.1653771699302898,0.0720829802928948,0.0547569544784422,0.1234585729874995,0.1903133304716964,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_04/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_04/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
2,5,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,16.0,128,3,934,216,287,118,0.4585625617592423,0.4585625617592423,0.3,2.6904674408271143,2.537878080110487,2.487480978367492,0.0293669027804887,-0.033686419467904,-0.0063602024510183,0.1787528447177875,0.0602008706337296,0.0891320471771763,-0.2029864624596222,-0.1525893607166271,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_05/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_05/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z16/repeat_02/fold_05/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z16
1,1,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,215,288,117,0.4579103114993073,0.4579103114993073,0.3,2.546344577707849,2.8699491142134343,2.618584126315487,0.0636921075445788,-0.0343158880539242,-0.02546561459886,0.2596434177888373,0.0111232486087994,0.0316769015753004,0.0722395486076377,0.3236045365055848,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_01/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_01/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_01/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
1,2,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,215,288,120,0.4636717961278073,0.4636717961278073,1.0,2.632114286566083,2.6587353081284077,2.501819753586748,0.0525274211664659,-0.0017502763818446,-0.0302791843548544,0.2570951769559377,0.0619189985289545,0.0236730627996119,-0.130294532979335,0.0266210215623243,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_02/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_02/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_02/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
1,3,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,216,287,119,0.44557699892256,0.44557699892256,0.3,2.613039274794736,2.2894459098277133,2.741914715931871,0.0681799883443355,-0.0297369642292069,0.0071871225448884,0.2759735877113676,0.0862557970100988,0.1208524118225113,0.1288754411371351,-0.3235933649670226,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_03/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_03/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
1,4,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,216,287,120,0.4719867904980977,0.4719867904980977,0.3,2.510442690995553,2.644637280047094,2.8544816901109344,0.05725564662289,-0.0043634542353545,0.0069730679606441,0.2526398844616558,0.1174103977965948,0.103174133929244,0.3440389991153809,0.1341945890515403,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_04/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_04/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
1,5,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,216,287,119,0.447437498304579,0.447437498304579,1.0,2.6096087445179026,2.561378795928218,2.551458443649841,0.0560256613687666,0.0481892202446646,0.009496938600993,0.2634366812562781,0.2665357888436296,0.1264521106555697,-0.0581503008680615,-0.0482299485896846,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_05/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_05/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_01/fold_05/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
2,1,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,215,288,120,0.4649098530758259,0.4649098530758259,1.0,2.6179244430182584,2.6581097309112103,2.5506148430078697,0.0409576149341968,0.0011388148979386,0.0245164897976162,0.2248447647582727,0.0892291826750646,0.1567545337994859,-0.0673096000103887,0.0401852878929518,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_01/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_01/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_01/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
2,2,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,215,288,120,0.4899501915587935,0.4899501915587935,0.3,2.508923433000424,2.5484091228300296,2.7538343605493827,0.0729833107331423,0.0529793105394131,0.0436977291865454,0.2893277211266519,0.2421007353005835,0.2321616430294358,0.2449109275489589,0.0394856898296058,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_02/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_02/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_02/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
2,3,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,216,287,118,0.455484390258789,0.455484390258789,0.3,2.5217236793778004,2.8197024779644337,2.593439649105185,0.0723591519609755,-0.020898323295988,0.0454617831973005,0.2883236560438645,0.0245242794168649,0.2286031393377305,0.0717159697273848,0.2979787985866333,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_03/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_03/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
2,4,vae_ridge,SD,unsupervised,0.0,sd_static_plus_dynamic_all,32.0,128,3,934,216,287,120,0.4646676447656419,0.4646676447656419,0.1,2.469929696268728,2.7558881921001075,2.668875767672416,0.1044579700620881,0.0125236026589319,0.0219357085228183,0.3266688971382094,0.1611437687477752,0.1741706518149459,0.1989460714036877,0.2859584958313794,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_04/train_summary_SD.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_unsup_sd_static_plus_dynamic_all_z32/repeat_02/fold_04/graph_records_fold.pt,full_SD_unsup_sd_static_plus_dynamic_all_z32
